"CODE_ID","DESC_FRE","DESC_ENG","PROV_CODE_ID","PROV_DESC_FRE","PROV_DESC_ENG"
20703,"SEAL COVE, HERMITAGE BAY","SEAL COVE, HERMITAGE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20704,"SEAL COVE, WHITE BAY","SEAL COVE, WHITE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20705,"SEAL ISLANDS","SEAL ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20706,"SELDOM","SELDOM",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20707,"SEPARATION POINT","SEPARATION POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20708,"SEPTEMBER HARBOUR","SEPTEMBER HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20709,"SERPENTINE","SERPENTINE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20710,"SEVEN ISLANDS BAY","SEVEN ISLANDS BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20711,"SHAG ISLAND","SHAG ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20712,"SHALLOWAY COVE","SHALLOWAY COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20713,"SHEAVES COVE","SHEAVES COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20714,"SHIP COVE AND CAPE ONION","SHIP COVE AND CAPE ONION",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20715,"SHIP COVE, CONCEPTION BAY","SHIP COVE, CONCEPTION BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20716,"SHIP COVE, PLACENTIA BAY","SHIP COVE, PLACENTIA BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20717,"SHIP COVE, ST. GEORGE'S BAY","SHIP COVE, ST. GEORGE'S BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20718,"SHIP HARBOUR, LABRADOR","SHIP HARBOUR, LABRADOR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20719,"SHIP HARBOUR, PLACENTIA BAY","SHIP HARBOUR, PLACENTIA BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20720,"SHIP ISLAND","SHIP ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20721,"SHOAL BAY","SHOAL BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20722,"SHOAL COVE EAST","SHOAL COVE EAST",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20723,"SHOAL COVE WEST","SHOAL COVE WEST",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20724,"SHOAL HARBOUR","SHOAL HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20725,"SHOAL POINT, BONNE BAY","SHOAL POINT, BONNE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20726,"SHOAL POINT, PORT AU PORT BAY","SHOAL POINT, PORT AU PORT BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20727,"SHOAL TICKLE","SHOAL TICKLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20728,"SHOE COVE (NEAR ST. JOHN'S)","SHOE COVE (NEAR ST. JOHN'S)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20729,"SHOE COVE, GREEN BAY","SHOE COVE, GREEN BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20730,"SHUNGMIYUK INLET","SHUNGMIYUK INLET",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20731,"SIBLEY'S COVE","SIBLEY'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20732,"SILVER FOX ISLAND","SILVER FOX ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20733,"SILVERDALE","SILVERDALE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20734,"SLAMBANG BANG","SLAMBANG BANG",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20735,"SLOOP COVE","SLOOP COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20736,"SLOOP HARBOUR","SLOOP HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20737,"SMALL POINT","SMALL POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20738,"SMITH'S HARBOUR","SMITH'S HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20739,"SMOKEY","SMOKEY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20740,"SNACK COVE","SNACK COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20741,"SNOOK COVE","SNOOK COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20742,"SNOOK'S ARM","SNOOK'S ARM",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20743,"SNOOK'S HARBOUR","SNOOK'S HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20744,"SNUG HARBOUR","SNUG HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20745,"SNYDER BAY","SNYDER BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20746,"SOPS ARM","SOPS ARM",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20747,"SOPS ISLAND","SOPS ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20748,"SOUTH BROOK","SOUTH BROOK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20749,"SOUTH EAST","SOUTH EAST",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20750,"SOUTH EAST BIGHT","SOUTH EAST BIGHT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20751,"SOUTHERN BAY","SOUTHERN BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20752,"SOUTHERN HARBOUR","SOUTHERN HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20753,"SOUTHPORT","SOUTHPORT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20754,"SPANIARD'S BAY","SPANIARD'S BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20755,"SPANISH ROOM","SPANISH ROOM",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20756,"SPEAR HARBOUR","SPEAR HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20757,"SPENCER'S COVE","SPENCER'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20758,"SPILLAR'S COVE","SPILLAR'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20759,"SPIRIT ISLAND","SPIRIT ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20760,"SPIRITY COVE","SPIRITY COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20761,"SPOON COVE","SPOON COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20762,"SPOTTED ISLANDS","SPOTTED ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20763,"SPOUT COVE","SPOUT COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20764,"SPRINGDALE","SPRINGDALE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20765,"SQUARE ISLANDS","SQUARE ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20766,"ST. ALBANS","ST. ALBANS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20767,"ST. ANDREWS","ST. ANDREWS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20768,"ST. ANTHONY","ST. ANTHONY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20769,"ST. ANTHONY BIGHT","ST. ANTHONY BIGHT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20770,"ST. BARBE (PIGEON CV)","ST. BARBE (PIGEON CV)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20771,"ST. BERNARD'S","ST. BERNARD'S",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20772,"ST. BRENDANS","ST. BRENDANS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20773,"ST. BRIDE'S","ST. BRIDE'S",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20774,"ST. CAROLS","ST. CAROLS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20775,"ST. CHADS","ST. CHADS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20776,"ST. DAVIDS & STEADY BROOK","ST. DAVIDS & STEADY BROOK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20777,"ST. GEORGES","ST. GEORGES",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20778,"ST. JACQUES","ST. JACQUES",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20779,"ST. JOHN'S","ST. JOHN'S",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20780,"ST. JOHN'S COVE","ST. JOHN'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20781,"ST. JONE'S WITHIN","ST. JONE'S WITHIN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20782,"ST. JOSEPH'S, BAY D'ESPOIR","ST. JOSEPH'S, BAY D'ESPOIR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20783,"ST. JOSEPH'S, ST. MARY'S BAY","ST. JOSEPH'S, ST. MARY'S BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20784,"ST. JULIEN'S AND GRANDOIS","ST. JULIEN'S AND GRANDOIS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20785,"ST. KYRANS","ST. KYRANS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20786,"ST. LAWRENCE","ST. LAWRENCE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20787,"ST. LEONARD'S","ST. LEONARD'S",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20788,"ST. LEWIS","ST. LEWIS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20789,"ST. LUNAIRE","ST. LUNAIRE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20790,"ST. MARY'S","ST. MARY'S",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20791,"ST. MICHAEL'S","ST. MICHAEL'S",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20792,"ST. PAULS","ST. PAULS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20793,"ST. PHILLIPS","ST. PHILLIPS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20794,"ST. SHOTTS","ST. SHOTTS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20795,"ST. STEPHENS","ST. STEPHENS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20796,"ST. TERESA","ST. TERESA",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20797,"ST. THOMAS","ST. THOMAS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20798,"ST. VINCENTS","ST. VINCENTS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20799,"STAG HARBOUR","STAG HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20800,"STANHOPE","STANHOPE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20801,"STEPHENVILLE CROSSING","STEPHENVILLE CROSSING",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20802,"STOCK COVE","STOCK COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20803,"STONE VALLEY","STONE VALLEY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20804,"STONE'S COVE","STONE'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20805,"STONEVILLE","STONEVILLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20806,"STRAITSVIEW","STRAITSVIEW",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20807,"STRAWBERRY","STRAWBERRY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20808,"STUBAGEN","STUBAGEN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20809,"STYLES HARBOUR","STYLES HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20810,"SUMMERFORD","SUMMERFORD",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20811,"SUMMERSIDE","SUMMERSIDE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20812,"SUMMERVILLE","SUMMERVILLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20813,"SUNNYSIDE","SUNNYSIDE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20814,"SUTTON ISLAND","SUTTON ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20815,"SWANGER'S COVE","SWANGER'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20816,"SWEET BAY","SWEET BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20817,"SWIFT CURRENT","SWIFT CURRENT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20818,"TACK'S BEACH (BROAD COVE, PB)","TACK'S BEACH (BROAD COVE, PB)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20819,"TASIUYAK BAY","TASIUYAK BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20820,"TAYLORS BAY","TAYLORS BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20821,"TEMPLEMAN","TEMPLEMAN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20822,"TERRENCEVILLE","TERRENCEVILLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20823,"THE DOMES","THE DOMES",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20824,"THORNLEA","THORNLEA",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20825,"THOROUGHFARE","THOROUGHFARE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20826,"THREE MILE ROCK","THREE MILE ROCK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20827,"THREE ROCK COVE","THREE ROCK COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20828,"TICKLE COVE","TICKLE COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20829,"TICORALAK ISLAND","TICORALAK ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20830,"TICORALAK POINT","TICORALAK POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20831,"TIKKOATOKAK BAY","TIKKOATOKAK BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20832,"TILT COVE","TILT COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20833,"TILTING","TILTING",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20834,"TIZZARD'S HARBOUR","TIZZARD'S HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20835,"TOM'S COVE","TOM'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20836,"TOMS HARBOUR","TOMS HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20837,"TOO GOOD ARM","TOO GOOD ARM",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20838,"TOPSAIL","TOPSAIL",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20839,"TORBAY","TORBAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20840,"TORS COVE","TORS COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20841,"TRAP COVE","TRAP COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20842,"TRAYTOWN","TRAYTOWN",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20843,"TREPASSEY","TREPASSEY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20844,"TRIANGLE HARBOUR","TRIANGLE HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20845,"TRINITY EAST","TRINITY EAST",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20846,"TRINITY, BONAVISTA BAY","TRINITY, BONAVISTA BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20847,"TRINITY, TRINITY BAY","TRINITY, TRINITY BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20848,"TRITON","TRITON",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20849,"TROUT RIVER","TROUT RIVER",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20850,"TROUTY","TROUTY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20851,"TUB HARBOUR (NEAR CHARLOTTETOWN)","TUB HARBOUR (NEAR CHARLOTTETOWN)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20852,"TUB HARBOUR,  GROSWATER BAY","TUB HARBOUR,  GROSWATER BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20853,"TUNNISSUGJUAK INLET","TUNNISSUGJUAK INLET",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20854,"TURKS COVE","TURKS COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20855,"TURNIP COVE","TURNIP COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20856,"TURTLE CREEK","TURTLE CREEK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20857,"TWILLINGATE","TWILLINGATE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20858,"UGJOKTOK BAY","UGJOKTOK BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20859,"UNKNOWN NFLD COMMUNITY","UNKNOWN NFLD COMMUNITY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20860,"UPPER AMHERST COVE","UPPER AMHERST COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20861,"UPPER GULLIES","UPPER GULLIES",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20862,"UPPER ISLAND COVE","UPPER ISLAND COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20863,"UPPER JENKINS COVE","UPPER JENKINS COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20864,"VALLEYFIELD","VALLEYFIELD",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20865,"VALLEYPOND","VALLEYPOND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20866,"VENISON COVE","VENISON COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20867,"VENISON TICKLE","VENISON TICKLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20868,"VICTORIA COVE","VICTORIA COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20869,"VILLAGE BAY","VILLAGE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20870,"VIRGIN ARM","VIRGIN ARM",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20871,"VOISEY BAY","VOISEY BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20872,"WANDSWORTH","WANDSWORTH",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20873,"WAREHAM / CENTREVILLE","WAREHAM / CENTREVILLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20874,"WEBB BAY","WEBB BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20875,"WESLEYVILLE","WESLEYVILLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20876,"WEST BAY, LABRADOR","WEST BAY, LABRADOR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20877,"WEST BAY, PORT AU PORT BAY","WEST BAY, PORT AU PORT BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20878,"WEST POINT","WEST POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20879,"WEST ST. MODESTE","WEST ST. MODESTE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20880,"WEST TURNAVIK","WEST TURNAVIK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20881,"WESTERN BAY","WESTERN BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20882,"WESTERN BROOK","WESTERN BROOK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20883,"WESTPORT","WESTPORT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20884,"WEYBRIDGE","WEYBRIDGE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20886,"WHITE POINT","WHITE POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20887,"WHITEWAY","WHITEWAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20888,"WILD BIGHT","WILD BIGHT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20889,"WILD COVE, BAY OF ISLANDS","WILD COVE, BAY OF ISLANDS",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20890,"WILD COVE, TWILLINGATE ISLAND","WILD COVE, TWILLINGATE ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20891,"WILD COVE, WHITE BAY","WILD COVE, WHITE BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20892,"WILLIAMS HARBOUR","WILLIAMS HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20893,"WILLIAMSPORT","WILLIAMSPORT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20894,"WINDY TICKLE","WINDY TICKLE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20895,"WING'S POINT","WING'S POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20896,"WINSOR'S HARBOUR","WINSOR'S HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20897,"WINTER HOUSE","WINTER HOUSE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20898,"WINTERBROOK","WINTERBROOK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20899,"WINTER'S COVE","WINTER'S COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20900,"WINTERTON","WINTERTON",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20901,"WITLESS BAY","WITLESS BAY",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20902,"WOODS ISLAND","WOODS ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20903,"WOODSTOCK","WOODSTOCK",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20904,"WOODY COVE","WOODY COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20905,"WOODY ISLAND (OLD COVE)","WOODY ISLAND (OLD COVE)",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20906,"WOODY POINT","WOODY POINT",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20907,"WRECK COVE","WRECK COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20908,"WRECK ISLAND","WRECK ISLAND",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20909,"YELLOW COVE","YELLOW COVE",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20910,"YORK HARBOUR","YORK HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20911,"YOUNG'S HARBOUR","YOUNG'S HARBOUR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20912,"ZOAR","ZOAR",178,"Terre-Neuve-et-Labrador","Newfoundland and Labrador"
20913,"ABBOTT'S HARBOUR","ABBOTT'S HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
20914,"ABERCROMBIE","ABERCROMBIE",180,"Nouvelle-Écosse","Nova Scotia"
20915,"ABERDEEN","ABERDEEN",180,"Nouvelle-Écosse","Nova Scotia"
20916,"ABRAM'S RIVER","ABRAM'S RIVER",180,"Nouvelle-Écosse","Nova Scotia"
20917,"ADMIRAL ROCK","ADMIRAL ROCK",180,"Nouvelle-Écosse","Nova Scotia"
20918,"ADVOCATE","ADVOCATE",180,"Nouvelle-Écosse","Nova Scotia"
20919,"ADVOCATE HARBOUR","ADVOCATE HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
20920,"AFTON","AFTON",180,"Nouvelle-Écosse","Nova Scotia"
20921,"ALBA","ALBA",180,"Nouvelle-Écosse","Nova Scotia"
20922,"ALDER POINT","ALDER POINT",180,"Nouvelle-Écosse","Nova Scotia"
20923,"ALLENDALE","ALLENDALE",180,"Nouvelle-Écosse","Nova Scotia"
20924,"AMHERST","AMHERST",180,"Nouvelle-Écosse","Nova Scotia"
20925,"AMHERST SHORE","AMHERST SHORE",180,"Nouvelle-Écosse","Nova Scotia"
20926,"AMIRAULT'S HILL","AMIRAULT'S HILL",180,"Nouvelle-Écosse","Nova Scotia"
20927,"ANNAPOLIS RIVER","ANNAPOLIS RIVER",180,"Nouvelle-Écosse","Nova Scotia"
20928,"ANNAPOLIS ROYAL","ANNAPOLIS ROYAL",180,"Nouvelle-Écosse","Nova Scotia"
20929,"ANTIGONISH","ANTIGONISH",180,"Nouvelle-Écosse","Nova Scotia"
20930,"ANTIGONISH HARBOUR","ANTIGONISH HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
